tconst	averageRating	numVotes
tt27197116	7.0	17
tt27197387	6.6	14142
tt2719770	5.2	23
tt27198064	8.2	9
tt27198438	4.1	14
tt27201046	4.4	140
tt27204672	7.3	62
tt27204767	6.4	91
tt2720708	8.8	222
tt2720764	5.5	218
tt27208407	5.5	67
tt27208639	6.2	3142
tt2720908	6.6	60
tt27209589	8.7	9
tt27216842	5.4	290
tt27218094	6.0	114
tt27218393	8.5	65
tt27218658	6.4	1520
tt27218957	7.6	6
tt27219434	7.1	3573
tt2722544	8.5	153
tt27236059	7.6	9
tt27236591	7.7	9
tt27236644	7.3	16
tt2723678	4.9	23
tt27236842	6.4	759
tt27244043	6.0	17
tt2724406	2.6	19
tt27244707	6.1	1090
tt27246087	6.8	137
tt27248255	7.3	107
tt27250496	6.4	61
tt27251241	7.0	22
tt27251641	5.3	9
tt2725430	6.1	26
tt2725710	6.0	100
tt2725826	7.7	25
tt27259192	8.0	673
tt2725962	6.9	25447
tt27262766	8.9	645
tt2726438	5.4	62
tt2726560	7.0	91443
tt2727028	5.0	3127
tt27271194	7.6	6
tt27272352	1.4	11
tt27272780	6.0	107
tt2727306	6.8	16
tt27276658	5.3	329
tt2729314	6.4	338
tt2730032	7.1	14
tt27301484	8.1	74
tt27301571	8.7	11
tt27302080	8.5	14
tt27308230	6.8	265
tt2731624	7.8	9643
tt2732140	5.4	228
tt2732218	7.8	13
tt2732686	7.0	11
tt27328190	8.1	259
tt27328373	6.8	2544
tt27329136	5.5	537
tt27329210	7.1	52
tt27329457	6.6	21
tt27329550	7.4	228
tt27329975	6.9	30
tt2733060	5.3	59
tt27331483	7.3	372
tt2733164	7.6	46
tt2733520	6.2	74
tt2733974	4.9	10
tt2733978	7.3	62
tt2733996	5.9	48
tt2734004	5.5	351
tt2734006	6.5	36
tt2734094	8.5	9
tt2734152	8.4	33
tt2734532	8.5	701
tt2734542	8.2	23
tt2734588	6.5	26
tt27348595	7.8	1080
tt27349262	9.4	59
tt27349553	8.9	166
tt27350045	7.6	1078
tt27350100	5.9	82
tt27350436	9.2	11
tt27351594	9.8	8
tt2735394	6.6	119
tt2735490	4.0	93
tt27360643	6.1	14
tt27366407	7.9	86
tt27368691	4.8	7
tt27368855	5.2	13
tt27369261	8.2	76
tt27369873	8.8	13
tt2737000	5.6	25
tt2737014	8.0	7
tt2737050	7.3	51320
tt27370500	6.1	11
tt27372066	6.5	556
tt2737690	7.9	429
tt2738004	7.5	16
tt27384373	6.9	22
tt27384374	7.0	439
tt2739140	8.4	10
tt2739144	9.4	10
tt2739338	6.3	2859
tt2739960	8.3	18
tt2740452	8.4	19
tt27404818	5.8	17
tt27404835	5.6	9
tt27412258	4.4	214
tt27413643	7.9	14
tt27418492	7.1	9
tt27420000	5.6	402
tt27420880	6.2	31
tt27423919	9.1	42
tt27424891	5.0	19
tt27425406	7.3	10
tt27429171	7.1	85
tt27429612	5.6	15
tt27429865	8.6	63
tt27433938	6.2	7
tt27436542	8.0	11
tt27436758	5.5	40
tt27436791	5.2	31
tt27437430	6.6	9
tt27439979	8.6	64
tt27442834	7.7	10504
tt27444133	4.9	53
tt27446484	5.8	471
tt27446773	6.8	779
tt27447332	7.9	8
tt27449273	6.5	705
tt27450786	6.2	6
tt27451258	7.4	29
tt27458555	3.6	54
tt27458904	5.5	2687
tt27458959	7.4	47
tt2745984	9.2	7
tt27460313	7.8	3203
tt2746232	6.9	15
tt27462737	6.1	193
tt2746812	7.2	18
tt27468638	6.8	7
tt27470756	7.1	19
tt27475742	7.3	75
tt27478354	4.9	296
tt27478661	1.3	7
tt27478758	1.4	19
tt2747974	6.2	39
tt27480377	7.2	48
tt27480944	7.5	75
tt27481356	9.2	13
tt27481584	3.6	19
tt27485221	6.8	7
tt2748546	5.4	419
tt27487298	6.5	92
tt27487417	8.2	5
tt27488151	7.6	284
tt27488740	6.9	71
tt27489436	6.9	19
tt27489709	6.5	14
tt27491225	5.2	2361
tt27494317	4.2	75
tt27494630	6.5	319
tt27494742	8.0	21
tt27495510	8.0	29
tt27495547	6.1	11
tt27495793	8.5	35
tt27497191	8.1	24
tt27497231	8.5	12
tt27499073	5.4	56
tt27500773	8.0	13
tt27502250	7.2	2067
tt27502265	7.0	181
tt27502688	7.3	7
tt27502926	7.0	11
tt27503994	8.2	13
tt2750460	3.4	8
tt2750504	7.8	14
tt27505768	6.2	6
tt27506107	5.9	10
tt27506500	7.3	9
tt27510264	7.8	6
tt27513039	5.6	221
tt2751310	5.6	5792
tt27513787	6.7	252
tt2751492	7.6	10
tt27516178	6.6	413
tt27516539	8.9	18
tt27518047	5.3	16
tt27518290	8.6	22
tt27518478	5.8	11
tt27518625	7.7	7
tt27518641	5.9	33
tt27518659	6.0	30
tt27518687	7.7	13
tt27518967	1.4	25
tt2752028	5.8	87
tt27520452	5.9	86
tt27520894	7.7	31
tt27520925	6.6	20
tt27521774	2.3	18
tt27521868	7.3	6
tt27522506	7.0	68
tt2752256	8.3	13
tt2752260	7.9	19
tt2752348	4.2	5
tt27524116	6.4	527
tt27524853	6.9	280
tt27525242	6.2	79
tt27525874	6.3	25
tt27526051	5.8	38
tt27526071	8.8	24
tt27526180	8.1	542
tt2752758	4.2	18144
tt27527892	7.6	114
tt27528998	2.6	24
tt27529174	8.0	20
tt27530235	5.9	93
tt27530559	5.9	802
tt2753070	5.7	14
tt2753166	4.8	32
tt2753172	8.2	94
tt27533470	4.8	8
tt27534221	7.2	38
tt27535330	8.5	6
tt27538940	6.5	122
tt2753940	3.6	26
tt27540542	8.0	30117
tt27540674	7.1	18
tt27540964	6.2	42
tt27542160	7.5	14
tt27543233	7.9	18
tt27543387	6.3	15
tt27545902	7.1	37
tt2754774	7.9	23
tt2754784	5.1	274
tt27548095	5.2	119
tt27548113	6.9	23
tt27548375	7.3	63
tt27550504	7.5	265
tt2755320	7.7	43
tt27553457	4.7	148
tt27553473	5.4	27
tt27553770	8.2	52
tt2755460	7.7	20
tt27554856	6.2	86
tt27555270	9.4	773
tt27557120	7.2	308
tt27558243	7.2	22
tt2756084	7.5	31
tt27561643	7.3	183
tt27561819	6.3	9
tt27561913	7.3	207
tt27562712	7.0	6
tt27562986	7.9	17
tt27564240	8.9	19
tt27565086	9.0	9
tt27565569	1.9	24
tt27566069	5.4	41
tt27569478	8.3	6
tt2757030	8.9	8
tt2757036	8.0	49
tt27571371	5.8	2666
tt27573123	4.7	61
tt27573341	5.0	5
tt2757396	7.8	14
tt2757532	6.6	84
tt27579598	6.2	26
tt27580088	6.2	12
tt27580377	6.1	104
tt27580796	6.3	13
tt27581865	6.7	125
tt27584374	6.1	137
tt2758700	7.2	203
tt27587947	6.0	1587
tt2758832	6.6	8
tt27589548	7.1	18
tt27589769	6.9	12
tt27590198	7.1	113
tt27591591	7.1	64
tt27591689	6.9	8
tt27592269	4.6	108
tt2759346	6.9	113
tt2759372	7.3	694
tt2759614	8.2	14
tt27597209	7.7	15
tt27597982	7.2	344
tt27598137	8.2	196
tt27599123	7.0	4295
tt27599265	6.6	393
tt27599617	7.5	12
tt27599851	6.1	19377
tt2760020	5.2	80
tt2760202	5.7	195
tt2760370	6.4	15
tt2760414	8.2	20
tt27604549	5.8	31
tt2760784	7.0	2547
tt27610198	8.0	6299
tt2761150	4.6	42
tt27611782	7.2	169
tt27613368	5.6	274
tt27613700	7.8	12
tt2761458	6.4	16
tt27619137	4.4	203
tt2762038	5.3	14
tt2762040	3.8	22
tt2762050	6.0	15
tt2762056	7.8	48
tt27621198	7.8	12
tt2762122	6.4	1018
tt2762330	7.4	3138
tt27625359	8.7	45
tt2762720	9.0	5
tt2762738	4.2	880
tt27627497	4.3	11
tt2763304	7.1	136820
tt27635178	2.6	99
tt27636322	9.3	12
tt27636717	1.0	12
tt2763746	6.2	737
tt2763774	4.0	49
tt27641052	8.5	121
tt27641215	5.1	7
tt27645066	7.0	14
tt2764642	7.0	31
tt27647837	6.2	133
tt2764784	7.3	21270
tt27649527	6.0	112
tt27650604	9.3	8
tt27655677	8.9	29
tt27656274	6.3	2171
tt27659991	3.5	66
tt2766004	7.3	330
tt27660069	7.9	62
tt27661643	6.8	20
tt27665924	9.4	19
tt27666593	8.0	6
tt27666746	5.2	7
tt27667395	5.0	63
tt27667802	5.7	10
tt27671195	7.1	8
tt27672426	4.8	14
tt2767354	7.3	1446
tt27674369	4.8	6
tt27675466	4.8	6
tt27675705	7.3	9
tt2767776	8.1	12
tt2767896	6.3	84
tt27679112	3.6	311
tt2768046	6.1	59
tt27680530	7.8	926
tt27683315	5.6	108
tt27683670	7.7	14
tt27685226	6.5	206
tt27685740	5.1	241
tt27687545	7.0	488
tt27687877	5.4	3220
tt27688624	8.9	16
tt27690974	7.1	1170
tt27691532	5.4	38
tt27694298	5.6	77
tt27694444	6.0	89
tt27694624	7.8	116
tt2769464	7.9	14
tt27696645	7.0	723
tt27696999	8.2	15
tt27703325	4.3	274
tt27704682	7.6	15
tt27705404	7.8	5
tt2770820	6.9	13
tt27711176	5.9	7
tt2771200	7.1	345856
tt27712372	4.8	43
tt27713317	4.7	10
tt27714020	6.9	393
tt27714650	4.4	136
tt27714840	3.6	2265
tt27715144	6.6	17
tt27717667	6.3	2864
tt2771800	6.3	6725
tt2771824	5.7	36
tt2771846	5.5	14
tt27719396	7.7	10
tt27722399	7.8	18
tt27722827	6.6	40
tt27723333	7.6	666
tt2772364	7.4	102
tt27726542	3.9	9
tt2772764	7.0	9
tt2772824	8.7	30
tt27728751	5.7	401
tt27729542	8.1	30
tt27730016	4.9	216
tt27730573	6.9	1088
tt27731076	7.4	186
tt27733943	4.9	13
tt27734730	6.2	472
tt2773600	7.4	7
tt27736642	7.5	533
tt2773732	7.3	258
tt2773824	5.4	63
tt27739528	6.8	1258
tt2774262	6.7	55
tt27744674	7.4	14
tt27744821	2.4	9
tt27744853	9.0	8
tt27750460	7.8	137
tt27752090	2.2	35
tt27756694	8.8	6
tt27759734	6.9	1732
tt27761801	5.2	339
tt2776344	7.2	6924
tt27763561	6.0	3772
tt27766440	8.0	105
tt27766499	7.1	513
tt2776812	7.3	14
tt2776964	5.2	81
tt2777040	4.8	8
tt2777190	6.5	26
tt27773767	5.4	66
tt27773872	7.8	16
tt27773954	6.7	156
tt2777606	7.9	16
tt2777848	5.6	10
tt2778170	6.3	10
tt2778518	6.0	147
tt27788671	5.1	10
tt27789959	8.1	40
tt27790130	7.3	382
tt27790178	6.1	20
tt2779050	6.3	77
tt27790926	7.5	20
tt27792190	7.5	17226
tt27793367	9.8	24
tt27794103	7.4	6
tt27794632	9.2	34
tt27795373	5.7	293
tt27795947	6.1	9
tt27795960	7.1	68
tt27795981	5.6	137
tt27796095	5.1	122
tt2779648	6.2	10
tt2779656	5.9	32
tt27797160	5.1	446
tt27799409	6.0	45
tt27799852	9.9	8
tt2780236	6.5	17
tt27804164	6.6	874
tt27804302	1.8	12
tt2780458	7.7	8
tt27805542	9.4	16
tt27806093	7.4	9
tt2780766	6.5	22
tt27810454	7.0	49
tt27811106	6.7	66
tt27811641	8.0	32
tt2781254	2.8	254
tt27812943	4.0	7
tt27813240	1.0	18
tt2781610	9.0	40
tt27816906	5.0	7
tt27817835	4.5	18
tt27819763	2.3	17
tt27826802	7.8	12
tt2782694	3.1	36
tt27827431	6.5	9
tt27827635	7.6	71
tt27827937	5.4	154
tt27828550	6.3	143
tt27833130	9.1	11
tt27835310	7.3	150
tt27836820	7.7	60
tt27837103	7.1	23
tt27837458	5.5	25
tt27837467	6.7	2615
tt27838483	7.7	10379
tt2783910	6.5	342
tt27843451	7.1	69
tt27843921	3.5	15
tt27843994	7.4	12
tt27845328	6.5	182
tt2784582	7.8	10
tt27846110	4.0	1773
tt27847110	7.2	13
tt27847947	4.3	49
tt2785032	7.0	28168
tt2785044	7.7	8
tt27850866	6.4	52
tt2785180	8.9	18
tt27852049	7.2	19777
tt2785346	6.8	31
tt27854560	7.1	27
tt2786006	8.2	36
tt27860300	6.8	5
tt27860464	7.4	119
tt2786236	7.1	14
tt2786266	4.5	43
tt2786330	7.7	33
tt2786412	7.0	18
tt2786522	6.4	52
tt27866838	7.5	26
tt27866909	7.3	17
tt27867155	8.5	14057
tt2787024	6.9	13
tt2787556	5.6	28
tt27876192	7.6	5
tt27876667	5.9	240
tt27877154	9.7	8
tt27880828	8.4	1353
tt27880877	6.5	35
tt27881411	7.4	17
tt27881562	6.1	17
tt27881639	5.3	139
tt27881719	5.4	32
tt2788684	4.7	46
tt2788732	6.7	62862
tt2788888	7.0	10
tt27895676	5.6	5
tt27897559	7.5	8
tt27899596	6.4	1539
tt27906902	7.1	9301
tt27906926	7.6	827
tt27907811	6.8	3347
tt27908625	6.0	6
tt27909421	5.2	45
tt27909485	6.9	11
tt27911074	7.4	13
tt2791132	7.7	9
tt27911409	8.0	17
tt27911593	3.1	12
tt27911907	5.9	964
tt2791276	5.4	170
tt27917150	5.5	18
tt27917544	7.3	6
tt27918815	7.8	15
tt27919774	7.6	9
tt27921614	6.6	864
tt27922374	7.5	1461
tt27922802	7.2	16
tt27923136	5.1	552
tt27923347	7.2	358
tt2792346	5.4	888
tt27925916	6.1	63
tt27926120	7.6	437
tt27926743	8.6	62
tt27927579	6.2	14
tt27935757	7.2	24
tt2793930	7.1	3863
tt2794596	4.8	2467
tt27949863	6.0	33
tt2795018	3.0	50
tt27950362	5.8	66
tt27950851	7.2	9
tt27951238	6.5	28
tt27951246	6.2	7
tt27953039	7.0	374
tt27957125	6.8	12
tt27957256	7.3	15
tt27957735	7.7	79
tt2795848	5.9	1021
tt2796428	4.5	33
tt2797352	3.6	217
tt2797678	6.3	7
tt27983159	8.9	27
tt27983388	6.9	13
tt27987936	7.4	16
tt27990867	6.3	310
tt27990982	5.9	10
tt27992659	6.9	16
tt2799288	3.1	9
tt27995115	8.3	4348
tt27996301	7.0	162
tt27996661	7.2	161
tt27998141	4.7	296
tt27999015	6.6	186
tt27999667	4.6	25
tt27999682	6.8	35
tt27999986	6.4	880
tt2800002	8.8	17
tt2800008	4.9	10
tt28000235	5.4	322
tt2800258	6.5	10
tt2800318	6.4	39
tt28003924	8.2	11
tt28005534	5.9	36
tt2800936	7.0	58
tt28015185	7.5	53
tt2801568	7.8	8
tt28016501	4.8	895
tt28017875	8.6	169
tt2801992	7.5	954
tt28019928	6.5	1885
tt28019967	6.6	11
tt28019979	1.0	16
tt28020652	7.2	97
tt28022189	5.4	43
tt28027358	9.2	43
tt28028421	7.2	39
tt2802874	7.6	65
tt2803212	7.7	204
tt2803238	7.8	22
tt28032424	7.8	6
tt28035787	7.3	12
tt28037410	5.1	45
tt28037781	6.7	38
tt28038287	8.0	14
tt2805126	8.1	323
tt28054637	5.8	140
tt2805584	5.6	34
tt2805676	3.8	1511
tt28061840	7.1	48
tt2806674	6.1	50
tt2806908	6.7	341
tt28074857	8.4	43
tt28075601	6.9	10
tt2807580	6.6	82
tt28076808	6.0	9
tt28076878	6.9	9
tt2807916	5.0	15
tt28079508	5.0	5
tt28081273	9.2	9
tt28082434	3.4	17
tt28082778	3.1	8
tt28083244	5.5	140
tt28084920	8.5	45
tt28087242	6.4	511
tt28089656	8.3	25
tt28094085	5.8	43
tt28094697	7.9	77
tt28097277	9.2	15
tt28098871	7.6	25
tt28098926	7.2	6
tt28099507	6.9	118
tt28101110	1.6	18
tt28102291	5.7	106
tt2810310	8.4	2033
tt28106808	6.3	16
tt28109332	5.6	46
tt2811346	7.3	14
tt28114791	6.6	25
tt28114822	7.1	25
tt28115289	3.2	202
tt28116007	7.0	40
tt28117354	6.8	22
tt28117896	7.5	36
tt2811824	8.9	26
tt2812316	8.6	5
tt28128599	4.6	335
tt2812864	8.4	5
tt28129780	6.4	8
tt28131197	4.9	34
tt28132382	8.9	15
tt28133272	6.7	57
tt2813794	8.2	155
tt2814056	7.3	25
tt28141681	5.4	19
tt28142599	8.9	648
tt28143089	6.5	309
tt28143158	7.5	11
tt28143556	7.5	12
tt28146056	5.9	76
tt28146236	5.3	216
tt2815184	4.2	31
tt28151897	6.2	281
tt28153837	5.6	106
tt2815556	5.2	46
tt2815664	7.6	36
tt2815786	7.4	25
tt2816290	6.8	202
tt2816338	6.3	18
tt2816758	5.6	10
tt2816800	3.5	142
tt2816806	5.5	13
tt28171304	7.1	18
tt28171985	6.0	60
tt2817548	3.6	72
tt28178816	5.4	30
tt28182389	7.9	397
tt2818270	6.3	88
tt28182832	6.7	244
tt2819472	8.8	23
tt28196872	6.5	19
tt28197705	6.1	136
tt2820132	8.0	27
tt2820346	7.8	109
tt2820352	7.5	60
tt28212832	7.4	10
tt28215550	7.0	7
tt28215740	5.2	19
tt28215744	3.3	10
tt28216176	3.1	18
tt28219125	7.8	10
tt28220721	5.7	19
tt2822234	4.0	28
tt28225748	2.9	54
tt2822584	7.2	831
tt28226155	5.5	9
tt28227349	7.1	84
tt2822810	6.6	37
tt28228295	6.5	242
tt28228754	7.2	7459
tt28229033	6.7	32
tt2823014	4.9	108
tt28230706	2.8	335
tt28234061	3.6	45
tt28235391	7.3	14
tt2823574	4.6	1286
tt28236284	6.6	37
tt28239053	5.3	21
tt28239832	6.9	43
tt28243333	5.9	13
tt28244549	6.9	1689
tt28244765	7.7	6
tt28247108	5.1	11
tt28247113	6.1	148
tt28247170	6.8	656
tt28247376	6.8	33
tt28247697	6.9	17
tt28248308	2.8	136
tt28249919	6.1	18744
tt2825158	6.5	10
tt2825440	5.8	10
tt2825596	4.9	715
tt28265721	6.5	14
tt28265972	6.9	43
tt28266342	8.4	10
tt28267564	4.0	39
tt2826922	8.1	143
tt28269636	6.8	583
tt2827050	7.6	22
tt2827412	7.6	119
tt2827564	6.4	28
tt28277333	6.0	19
tt2827856	9.6	12
tt2827924	4.8	24
tt28279820	8.2	17
tt28282189	6.2	181
tt28282716	7.0	6632
tt2828322	4.2	16
tt28283238	4.4	8
tt2828344	4.4	42
tt28283972	6.3	188
tt28284984	5.4	826
tt28285070	8.2	1960
tt2828514	4.8	27
tt28285531	3.9	180
tt28289518	6.8	1262
tt28289616	8.4	47
tt2828996	4.7	24419
tt28290066	7.2	12
tt2829242	4.0	93
tt2829266	3.7	19
tt28297109	7.2	32
tt28297391	6.7	10
tt28299646	8.3	6
tt28301231	8.7	24
tt28301665	6.8	46
tt2830330	3.8	15
tt28303829	8.6	13
tt2830400	5.8	5
tt28304310	5.8	322
tt2830452	5.1	13
tt28305831	5.6	159
tt28306747	6.1	3212
tt28306768	7.6	8
tt28307306	5.3	448
tt28308317	7.1	32
tt28313387	6.6	1272
tt28313591	6.8	6
tt2832470	6.8	27637
tt28325736	6.2	8
tt2832790	8.9	70
tt28328452	2.7	1646
tt28328849	6.6	602
tt2833216	6.6	13
tt28333738	8.2	36
tt2833432	5.9	45
tt28334660	6.8	1624
tt28334813	9.6	30
tt28335139	6.1	15
tt28335816	6.7	27
tt28348119	6.9	129
tt2834850	7.3	18
tt28349316	6.6	250
tt28349668	6.3	181
tt28352066	5.7	218
tt28352587	5.7	145
tt28353199	6.4	22
tt28353291	7.0	543
tt2835334	5.6	56
tt2835494	5.4	597
tt28355240	6.7	29
tt28355655	6.3	24
tt28356171	7.8	18
tt28356491	8.4	34
tt28358358	7.7	12
tt28359245	7.2	108
tt28361249	3.5	124
tt28363514	7.4	8
tt2836354	7.3	19
tt28363855	5.0	6
tt28364203	5.0	2164
tt28364747	5.4	604
tt28366709	6.2	170
tt2836874	7.6	28
tt28372186	5.8	381
tt2837304	5.9	36
tt28374417	4.3	155
tt2837574	6.7	50789
tt2837602	2.5	158
tt2837704	5.7	149
tt28377513	3.5	23
tt28378155	7.2	15
tt28379794	8.0	12
tt2838678	6.5	5217
tt2838984	6.1	91
tt2839196	6.8	26
tt28393657	8.1	12
tt28397858	7.5	36
tt28398302	8.4	7
tt28400615	6.1	18
tt28416328	7.5	12
tt2841688	7.4	89
tt2841872	5.6	535
tt28418746	4.3	41
tt28419037	6.5	264
tt2841988	5.0	65
tt28420155	9.4	18
tt28423375	5.4	177
tt2842730	5.0	114
tt2842912	6.3	16
tt28429520	8.8	5
tt28429950	8.1	265
tt28435423	7.1	11
tt2843832	7.2	29
tt2844084	6.5	37
tt28440933	8.6	22
tt28443413	5.6	779
tt28444024	6.0	25
tt28447857	6.9	26
tt28449981	5.0	6
tt2845016	5.7	15
tt2845434	8.2	11
tt28455023	7.6	18
tt2845514	8.0	189
tt28455170	6.6	10
tt28455215	7.4	8
tt28455855	9.5	2054
tt28455879	8.2	6
tt2845730	8.3	10
tt28458011	7.6	9
tt2846372	2.7	206
tt2846492	7.0	8
tt28466970	7.7	5215
tt28468549	7.7	9
tt28468766	8.7	31
tt2847534	9.0	14
tt28476186	5.7	37
tt28476236	8.2	6
tt28477301	6.6	538
tt28477974	9.4	10
tt28478192	8.5	6
tt2848070	5.9	368
tt2848326	8.3	14
tt28484880	7.9	284
tt28486267	8.7	8
tt28486727	7.8	665
tt28486995	8.0	90
tt2848812	6.2	9
tt2848978	8.5	12
tt2849392	5.2	24
tt28494793	5.8	26
tt28494878	5.2	3413
tt2849552	3.8	29
tt28497065	8.6	871
tt28497218	7.2	65
tt28497863	8.6	11
tt28497978	3.7	156
tt28498616	7.3	25
tt28498774	7.8	10
tt28498950	7.6	13
tt28499859	7.1	18
tt28501203	8.1	14
tt28502782	5.3	256
tt28503101	3.7	132
tt28503626	6.6	480
tt28504232	6.6	5
tt28505098	6.7	7
tt2850610	7.2	66
tt28506136	6.1	419
tt28508298	6.8	56
tt2851024	7.4	10
tt28510288	7.5	17
tt28510594	6.8	112
tt28512175	6.4	17
tt28513658	9.3	8
tt28515403	7.5	114
tt28516588	7.4	1315
tt28519393	5.7	47
tt2852170	7.2	19
tt28521741	6.9	1096
tt28521906	6.1	319
tt28522108	6.7	26
tt28522171	6.6	125
tt28523129	7.8	3898
tt28523201	9.2	12
tt2852376	6.8	5514
tt2852408	6.9	16
tt28524429	6.2	801
tt28524545	5.6	965
tt2852480	6.4	17
tt2852500	4.7	255
tt2852596	7.2	20
tt28526555	6.6	55
tt2852690	7.3	11
tt28529461	6.1	133
tt2853118	6.7	38
tt28533263	6.5	6
tt28534557	6.6	39
tt28534829	4.6	21
tt28537922	3.3	26
tt2853806	2.5	238
tt2853902	7.0	9
tt28540115	6.6	213
tt28541130	5.5	6
tt28541348	6.6	5
tt28541498	6.3	16
tt2854408	3.4	54
tt28546234	5.0	268
tt28546882	5.5	224
tt2854894	5.5	1674
tt2854898	8.7	19
tt2854972	7.4	127
tt2854996	5.4	60
tt28550655	8.7	330
tt2855290	8.3	8
tt2855296	6.5	37
tt28554013	6.1	19721
tt28556790	4.5	11
tt2855724	4.0	235
tt28557994	8.6	5
tt28559816	4.5	49
tt2856232	4.8	6
tt2856378	7.0	16
tt2856600	5.0	53
tt28568408	6.4	554
tt28568476	7.5	9
tt2857312	7.1	333
tt2857458	6.4	2423
tt2857498	8.4	11
tt28585732	5.6	28
tt28586443	6.8	23
tt2858812	6.1	22
tt28590981	5.6	41
tt28592670	6.8	7
tt2859568	9.2	6
tt2859584	7.4	68
tt28600076	8.9	35
tt28600923	6.7	147
tt28601552	5.1	115
tt28601886	6.6	66
tt2860568	4.8	25
tt28606450	6.7	59
tt2860716	7.2	57
tt28607487	6.6	546
tt28607490	7.1	40
tt28607622	9.4	26
tt28607951	7.6	164256
tt2861132	5.9	12
tt2861344	7.0	334
tt2861430	6.6	22
tt2861534	9.0	17
tt28618089	6.5	1035
tt2861842	9.0	71
tt28619832	4.2	31
tt2862034	7.2	367
tt28620587	7.7	7783
tt28620825	9.1	10
tt28625676	8.7	37
tt28627094	8.2	7
tt28627722	7.8	59
tt28629230	8.2	1191
tt28630000	4.8	245
tt28631234	4.0	7
tt28632082	6.6	43
tt28632197	6.7	53
tt28633213	6.3	8
tt28634109	5.6	46
tt28634337	4.4	129
tt28634479	6.3	20
tt28635495	6.4	98
tt28635678	7.1	382
tt28635798	6.8	15
tt28638458	4.2	11
tt28639058	5.6	512
tt28640472	5.5	9
tt28641477	8.4	21
tt28644727	4.4	67
tt28645208	7.0	669
tt28647967	1.8	11
tt28648483	6.5	124
tt28650951	6.8	79
tt28651017	7.5	17
tt2865120	5.5	12115
tt28654649	8.8	87
tt28655477	7.4	19
tt2865558	5.7	1065
tt2865568	8.7	13
tt28655848	6.9	54
tt28656499	7.3	49
tt28657208	6.7	194
tt2866128	8.2	34
tt28662371	4.7	86
tt28662969	9.1	17
tt2866346	6.8	605
tt2866388	7.2	9
tt2866678	8.8	28
tt28667740	7.0	7
tt2867090	6.6	30
tt2867096	5.6	433
tt28671033	7.9	10
tt28671146	6.6	2421
tt28671476	8.5	35
tt28671772	8.2	92
tt28678683	6.0	7
tt28679280	5.2	22
tt28681020	6.9	48
tt28681319	6.7	69
tt28682525	7.2	8
tt28687925	7.1	40
tt28690408	4.7	22
tt28692194	6.5	120
tt28692268	5.7	152
tt28694268	8.3	13
tt28697534	6.7	20
tt2869762	3.7	258
tt28704184	8.6	376
tt28706216	5.8	5
tt2870648	7.8	56841
tt28711128	4.3	123
tt2871482	7.2	856
tt28716975	8.7	69
tt28717401	9.1	56
tt28718564	8.1	18
tt28719885	6.4	14
tt2872380	7.7	27
tt28725104	6.6	19
tt2873144	8.6	8
tt2873214	5.5	2278
tt2873280	5.2	217
tt28742513	7.6	79
tt28742745	7.7	43
tt28743755	5.3	145
tt28743902	8.0	748
tt28744346	6.7	1041
tt28750451	6.8	113
tt28750546	5.8	7
tt28752710	5.0	794
tt28753528	4.7	3136
tt28753794	8.2	15
tt28755918	6.5	68
tt28756175	6.3	123
tt28756463	6.9	60
tt28756588	3.2	7
tt28756614	6.9	60
tt28756749	6.1	192
tt28757974	8.7	7
tt28758114	7.5	44
tt2876410	5.1	44
tt28765636	7.5	50
tt28767376	7.6	97
tt28767408	4.5	24
tt28769082	7.4	14
tt28769294	3.5	251
tt28769342	3.2	193
tt2877026	4.8	141
tt2877108	8.3	12311
tt2877598	4.8	10
tt28776241	6.4	15
tt28776457	6.0	218
tt28777895	8.0	11
tt28778423	6.2	18
tt28779759	2.7	10
tt28779803	9.4	48
tt28780239	8.6	7
tt2878030	6.7	10
tt28781775	4.3	10
tt28783466	7.4	1097
tt2878562	7.4	8
tt2878784	4.8	54
tt28787996	9.1	22
tt28789462	6.1	9
tt2879202	6.6	22
tt2879218	7.9	13
tt28792309	7.0	14
tt28796100	7.5	530
tt28798653	6.9	22
tt28798842	6.4	73
tt2879964	8.6	16
tt28800668	6.5	84
tt28803286	7.7	114
tt28803508	8.3	89
tt2880412	7.0	44
tt2880558	7.8	26
tt28807214	4.7	17
tt2881034	7.3	1727
tt28810495	6.6	700
tt28810719	6.8	24
tt2881230	5.7	12
tt28812633	7.3	362
tt28814949	8.0	24016
tt28815396	7.3	30
tt28815991	5.4	34
tt2881698	5.1	5122
tt28818254	4.9	269
tt28821521	3.2	9
tt28821588	5.9	2501
tt2882854	3.4	679
tt28834391	4.6	5
tt2884018	6.6	60533
tt2884106	6.5	57
tt2884398	3.5	25
tt2884496	8.4	12
tt2884512	5.4	7
tt2885296	7.1	55
tt2885338	8.3	632
tt28857385	6.0	12
tt28857853	5.4	573
tt28863566	4.6	13
tt28865157	7.0	28
tt28865980	6.8	4244
tt2886708	6.6	138
tt28867594	5.0	146
tt2887084	4.5	109
tt2888046	7.0	62185
tt2888334	6.0	244
tt2889112	6.7	452
tt28893118	5.6	23
tt2891456	7.7	177
tt2891696	7.5	16
tt2891722	7.2	162
tt2891774	6.5	59
tt28920380	7.3	36
tt2892230	5.2	15
tt2892378	7.6	36
tt28939150	5.6	11
tt2894402	6.3	12
tt28947745	8.1	40
tt28948291	7.3	13
tt28948446	5.2	40
tt28948711	8.8	9
tt2896000	8.2	25
tt2896474	8.7	41
